"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35"
"11",0.000124622684192637,0.000124622684192642,0.000124622684192649,0.000124622684192641,0.000124622684192639,0.0434692750816322,0.000124622684192637,0.1712306461885,0.000124622684192659,0.374948901763829,0.00012462268419265,0.00012462268419265,0.00012462268419265,0.000124622684192644,0.000124622684192635,0.000124622684192649,0.000124622684192637,0.000124622684192641,0.000124622684192634,0.000124622684192656,0.000124622684192635,0.00012462268419265,0.000124622684192636,0.000124622684192642,0.000124622684192611,0.000124622684192643,0.000124622684192641,0.000124622684192657,0.0465344522748147,0.000124622684192622,0.000124622684192655,0.000124622684192625,0.000124622684192648,0.000124622684192656,0.360078044165445
"12",0.000126420818433669,0.00012642081843368,0.000126420818433692,0.000126420818433677,0.000126420818433674,0.00012642081843367,0.000126420818433655,0.000126420818433666,0.663635421413664,0.000126420818433685,0.000126420818433671,0.000126420818433681,0.000126420818433673,0.000126420818433672,0.000126420818433662,0.00012642081843373,0.00012642081843367,0.315984467359007,0.000126420818433679,0.00012642081843366,0.000126420818433684,0.00012642081843365,0.000126420818433693,0.000126420818433685,0.000126420818433673,0.000126420818433679,0.0163346450374521,0.000126420818433675,0.000126420818433702,0.000126420818433674,0.000126420818433689,0.000126420818433691,0.000126420818433671,0.00012642081843369,0.000126420818433702
"13",0.000109104334997055,0.000109104334997053,0.000109104334997056,0.000109104334997076,0.000109104334997063,0.00010910433499706,0.000109104334997083,0.000109104334997072,0.328948260336898,0.000109104334997066,0.000109104334997061,0.000109104334997039,0.000109104334997054,0.000109104334997047,0.000109104334997054,0.137943728987446,0.000109104334997063,0.000109104334997064,0.000109104334997048,0.326124908555345,0.000109104334997059,0.000109104334997024,0.000109104334997072,0.000109104334997072,0.000109104334997064,0.000109104334997053,0.000109104334997048,0.000109104334997074,0.00010910433499705,0.000109104334997047,0.203600867735402,0.000109104334997055,0.000109104334997053,0.00010910433499706,0.000109104334997068
"14",0.000162838662804442,0.00016283866280442,0.000162838662804459,0.000162838662804439,0.000162838662804418,0.000162838662804445,0.000162838662804426,0.000162838662804432,0.00016283866280444,0.000162838662804435,0.000162838662804444,0.000162838662804433,0.000162838662804437,0.000162838662804435,0.00016283866280444,0.000162838662804426,0.00016283866280444,0.00016283866280443,0.422772064668875,0.00016283866280444,0.000162838662804449,0.000162838662804443,0.000162838662804431,0.000162838662804442,0.0375464881085546,0.000162838662804439,0.344635577232649,0.00016283866280444,0.000162838662804434,0.000162838662804424,0.000162838662804456,0.000162838662804445,0.0127996333628431,0.177361076742945,0.000162838662804436
"15",0.000251727809617334,0.00025172780961733,0.00025172780961732,0.000251727809617321,0.000251727809617333,0.000251727809617326,0.000251727809617322,0.000251727809617324,0.000251727809617327,0.000251727809617333,0.000251727809617337,0.000251727809617339,0.000251727809617319,0.000251727809617327,0.0428368061796632,0.00025172780961732,0.000251727809617321,0.000251727809617325,0.000251727809617321,0.000251727809617327,0.000251727809617333,0.000251727809617318,0.000251727809617372,0.000251727809617341,0.000251727809617303,0.000251727809617327,0.000251727809617332,0.00025172780961731,0.00025172780961732,0.948856176102965,0.000251727809617334,0.000251727809617312,0.000251727809617331,0.000251727809617329,0.000251727809617335
"16",0.000165922339238531,0.000165922339238534,0.000165922339238522,0.000165922339238534,0.000165922339238542,0.000165922339238534,0.00016592233923853,0.000165922339238523,0.00016592233923852,0.907379373772645,0.000165922339238531,0.000165922339238529,0.000165922339238529,0.000165922339238521,0.000165922339238533,0.000165922339238529,0.000165922339238523,0.000165922339238536,0.000165922339238527,0.000165922339238529,0.000165922339238532,0.000165922339238528,0.00016592233923854,0.000165922339238529,0.000165922339238525,0.000165922339238525,0.000165922339238521,0.0871451890324836,0.000165922339238512,0.000165922339238533,0.00016592233923853,0.000165922339238524,0.000165922339238529,0.000165922339238534,0.000165922339238527
"17",0.000117125998001284,0.000117125998001274,0.000117125998001269,0.000117125998001275,0.000117125998001255,0.000117125998001268,0.00011712599800126,0.000117125998001272,0.000117125998001278,0.000117125998001275,0.000117125998001283,0.000117125998001285,0.000117125998001283,0.000117125998001271,0.000117125998001262,0.000117125998001273,0.00011712599800128,0.000117125998001275,0.000117125998001277,0.00011712599800127,0.000117125998001269,0.000117125998001278,0.000117125998001262,0.000117125998001263,0.000117125998001255,0.000117125998001276,0.000117125998001277,0.000117125998001254,0.000117125998001275,0.000117125998001278,0.000117125998001273,0.000117125998001273,0.00011712599800127,0.996017716067957,0.000117125998001276
"18",0.000147737279630371,0.000147737279630383,0.000147737279630352,0.000147737279630379,0.000147737279630376,0.000147737279630355,0.000147737279630376,0.000147737279630371,0.000147737279630375,0.000147737279630371,0.000147737279630379,0.000147737279630373,0.000147737279630377,0.00014773727963037,0.000147737279630363,0.00014773727963036,0.00014773727963036,0.000147737279630364,0.000147737279630356,0.000147737279630368,0.000147737279630374,0.000147737279630377,0.000147737279630363,0.000147737279630355,0.000147737279630376,0.000147737279630371,0.000147737279630381,0.000147737279630353,0.000147737279630372,0.00014773727963036,0.000147737279630369,0.00014773727963037,0.000147737279630382,0.994976932492567,0.00014773727963036
"19",0.0001933888851504,0.000193388885150397,0.000193388885150387,0.0001933888851504,0.000193388885150392,0.000193388885150405,0.000193388885150413,0.000193388885150403,0.000193388885150406,0.0001933888851504,0.000193388885150391,0.000193388885150403,0.000193388885150394,0.000193388885150389,0.000193388885150409,0.383753497865798,0.000193388885150384,0.00019338888515037,0.000193388885150403,0.000193388885150387,0.000193388885150402,0.000193388885150395,0.000193388885150379,0.000193388885150389,0.000193388885150394,0.000193388885150398,0.000193388885150399,0.000193388885150391,0.000193388885150396,0.0537556184992203,0.556302439310169,0.000193388885150413,0.000193388885150385,0.000193388885150396,0.000193388885150407
"20",0.000137318026762008,0.000137318026762003,0.133273099597392,0.000137318026762,0.000137318026762003,0.000137318026762014,0.000137318026762002,0.000137318026762006,0.000137318026762019,0.000137318026761998,0.000137318026762002,0.000137318026761994,0.00013731802676201,0.000137318026761998,0.000137318026761999,0.000137318026761991,0.000137318026761997,0.000137318026762008,0.000137318026761998,0.000137318026762014,0.037890227905435,0.000137318026762002,0.000137318026761992,0.000137318026762004,0.000137318026762004,0.000137318026762018,0.000137318026761997,0.000137318026762001,0.000137318026762005,0.000137318026761988,0.000137318026762002,0.000137318026762002,0.000137318026762003,0.000137318026762008,0.824442495640789
"21",0.000142917663883173,0.000142917663883176,0.00014291766388317,0.000142917663883177,0.000142917663883166,0.000142917663883156,0.000142917663883172,0.000142917663883161,0.000142917663883161,0.000142917663883163,0.000142917663883159,0.000142917663883176,0.000142917663883165,0.000142917663883159,0.000142917663883164,0.000142917663883161,0.00014291766388317,0.000142917663883175,0.000142917663883159,0.000142917663883174,0.000142917663883164,0.00014291766388317,0.000142917663883174,0.00014291766388316,0.000142917663883171,0.000142917663883158,0.000142917663883164,0.000142917663883174,0.000142917663883158,0.00014291766388316,0.995140799427972,0.00014291766388317,0.000142917663883175,0.000142917663883173,0.000142917663883163
"22",0.000209579153556835,0.768767524557607,0.000209579153556815,0.224316363375017,0.000209579153556825,0.000209579153556825,0.000209579153556813,0.000209579153556828,0.000209579153556822,0.000209579153556817,0.000209579153556801,0.000209579153556831,0.000209579153556826,0.000209579153556829,0.000209579153556817,0.000209579153556839,0.000209579153556838,0.000209579153556828,0.000209579153556831,0.000209579153556817,0.00020957915355682,0.000209579153556827,0.000209579153556828,0.000209579153556821,0.000209579153556817,0.000209579153556827,0.000209579153556816,0.000209579153556835,0.000209579153556815,0.000209579153556817,0.000209579153556831,0.000209579153556825,0.000209579153556825,0.00020957915355681,0.000209579153556822
"23",0.00016133941157751,0.000161339411577477,0.26095657530215,0.000161339411577475,0.000161339411577476,0.000161339411577471,0.000161339411577474,0.000161339411577467,0.000161339411577474,0.650176310151336,0.000161339411577487,0.000161339411577484,0.000161339411577502,0.000161339411577481,0.013946257549725,0.000161339411577479,0.00016133941157748,0.00016133941157747,0.000161339411577463,0.000161339411577477,0.00016133941157748,0.000161339411577479,0.0699193352378867,0.000161339411577469,0.000161339411577468,0.000161339411577465,0.000161339411577479,0.000161339411577485,0.000161339411577478,0.000161339411577485,0.000161339411577486,0.000161339411577472,0.000161339411577481,0.000161339411577469,0.000161339411577471
"24",0.000170773239559081,0.000170773239559107,0.688830141716865,0.000170773239559131,0.000170773239559111,0.000170773239559131,0.000170773239559125,0.000170773239559109,0.000170773239559114,0.000170773239559124,0.000170773239559122,0.000170773239559123,0.000170773239559103,0.0475719347491293,0.000170773239559118,0.000170773239559101,0.000170773239559122,0.000170773239559129,0.000170773239559132,0.000170773239559129,0.000170773239559112,0.000170773239559113,0.107128125638108,0.000170773239559102,0.0918151712771365,0.000170773239559114,0.000170773239559117,0.000170773239559114,0.000170773239559106,0.0595314294319876,0.000170773239559109,0.000170773239559093,0.000170773239559113,0.000170773239559118,0.000170773239559121
"25",0.000136250345591998,0.000136250345592004,0.000136250345592008,0.000136250345591992,0.000136250345592001,0.000136250345591999,0.000136250345592009,0.763692588371738,0.000136250345591996,0.000136250345592008,0.000136250345591998,0.000136250345592009,0.00013625034559201,0.000136250345592004,0.000136250345591997,0.00013625034559202,0.000136250345591999,0.000136250345592008,0.00013625034559201,0.000136250345592,0.000136250345592004,0.000136250345592,0.000136250345592005,0.000136250345591997,0.000136250345592003,0.000136250345591993,0.000136250345592009,0.000136250345591994,0.000136250345592004,0.000136250345592006,0.000136250345591991,0.231811150223726,0.000136250345592007,0.000136250345592001,0.000136250345591996
"26",0.000117914123809867,0.000117914123809871,0.770399969378837,0.000117914123809885,0.000117914123809875,0.000117914123809864,0.000117914123809874,0.000117914123809869,0.000117914123809868,0.000117914123809855,0.000117914123809852,0.000117914123809859,0.000117914123809877,0.000117914123809871,0.00011791412380988,0.000117914123809873,0.00011791412380988,0.000117914123809814,0.000117914123809881,0.000117914123809873,0.000117914123809873,0.000117914123809872,0.000117914123809863,0.000117914123809878,0.000117914123809863,0.000117914123809844,0.000117914123809846,0.000117914123809868,0.000117914123809866,0.000117914123809866,0.000117914123809877,0.000117914123809867,0.225708864535437,0.000117914123809871,0.000117914123809888
"27",0.000151570850143916,0.000151570850143909,0.793935490614172,0.000151570850143922,0.000151570850143933,0.000151570850143917,0.000151570850143919,0.000151570850143913,0.000151570850143917,0.000151570850143921,0.000151570850143915,0.000151570850143919,0.000151570850143922,0.000151570850143917,0.000151570850143916,0.000151570850143898,0.000151570850143922,0.0525604500423488,0.000151570850143913,0.000151570850143919,0.000151570850143914,0.00015157085014392,0.00015157085014391,0.000151570850143915,0.000151570850143906,0.00015157085014391,0.000151570850143923,0.00015157085014391,0.148653792138873,0.000151570850143917,0.000151570850143926,0.000151570850143925,0.000151570850143924,0.000151570850143908,0.000151570850143908
"28",0.000120343450714778,0.000120343450714774,0.000120343450714786,0.00012034345071476,0.000120343450714774,0.000120343450714773,0.000120343450714765,0.995908322675698,0.000120343450714781,0.000120343450714778,0.000120343450714751,0.000120343450714774,0.000120343450714776,0.000120343450714777,0.000120343450714769,0.000120343450714771,0.000120343450714784,0.00012034345071478,0.00012034345071478,0.00012034345071477,0.000120343450714767,0.000120343450714764,0.000120343450714778,0.000120343450714781,0.000120343450714776,0.000120343450714768,0.000120343450714782,0.00012034345071479,0.000120343450714764,0.000120343450714782,0.000120343450714784,0.000120343450714764,0.000120343450714791,0.000120343450714779,0.000120343450714763
"29",0.000159867515623371,0.00015986751562339,0.0001598675156234,0.000159867515623385,0.000159867515623389,0.000159867515623388,0.000159867515623397,0.000159867515623392,0.0001598675156234,0.0606313625374143,0.000159867515623398,0.000159867515623392,0.000159867515623372,0.000159867515623391,0.000159867515623389,0.00015986751562338,0.0381007060694663,0.000159867515623385,0.000159867515623379,0.45480833190816,0.0272999130554478,0.000159867515623384,0.00015986751562339,0.41436366096081,0.000159867515623388,0.000159867515623387,0.000159867515623378,0.000159867515623362,0.000159867515623384,0.000159867515623395,0.000159867515623404,0.000159867515623393,0.000159867515623396,0.000159867515623391,0.000159867515623379
"30",0.000140623885712516,0.000140623885712522,0.000140623885712527,0.0001406238857125,0.000140623885712523,0.000140623885712523,0.000140623885712546,0.000140623885712522,0.000140623885712528,0.00014062388571251,0.000140623885712517,0.00014062388571251,0.000140623885712529,0.000140623885712511,0.000140623885712508,0.000140623885712524,0.00014062388571253,0.000140623885712516,0.000140623885712514,0.000140623885712528,0.801538902495037,0.000140623885712518,0.000140623885712513,0.000140623885712525,0.19382050927645,0.000140623885712515,0.000140623885712519,0.000140623885712531,0.000140623885712521,0.000140623885712517,0.000140623885712531,0.00014062388571252,0.000140623885712517,0.000140623885712508,0.000140623885712499
"31",0.000140623885712503,0.000140623885712513,0.000140623885712528,0.0001406238857125,0.000140623885712506,0.000140623885712505,0.000140623885712512,0.000140623885712496,0.00014062388571252,0.000140623885712491,0.000140623885712503,0.000140623885712497,0.000140623885712506,0.000140623885712505,0.000140623885712503,0.00014062388571251,0.000140623885712505,0.870851907874644,0.000140623885712514,0.000140623885712502,0.000140623885712499,0.000140623885712493,0.0001406238857125,0.000140623885712513,0.000140623885712523,0.000140623885712511,0.000140623885712514,0.000140623885712519,0.000140623885712515,0.000140623885712512,0.000140623885712497,0.000140623885712512,0.124507503896844,0.000140623885712497,0.000140623885712514
"32",0.000202320022807278,0.000202320022807264,0.000202320022807255,0.708839550429999,0.254279365273281,0.000202320022807263,0.000202320022807281,0.000202320022807261,0.000202320022807267,0.000202320022807259,0.000202320022807264,0.000202320022807247,0.000202320022807264,0.000202320022807271,0.000202320022807257,0.000202320022807271,0.00020232002280727,0.000202320022807283,0.000202320022807268,0.000202320022807256,0.000202320022807262,0.000202320022807274,0.000202320022807282,0.000202320022807274,0.000202320022807278,0.000202320022807268,0.000202320022807267,0.000202320022807286,0.000202320022807262,0.000202320022807262,0.000202320022807258,0.00020232002280726,0.0304068435668872,0.000202320022807261,0.000202320022807259
"33",0.00105479238705611,0.00105479238705611,0.00105479238705612,0.00105479238705611,0.00105479238705612,0.00105479238705612,0.00105479238705611,0.00105479238705611,0.00105479238705612,0.00105479238705611,0.00105479238705611,0.00105479238705611,0.00105479238705612,0.00105479238705612,0.00105479238705611,0.00105479238705611,0.00105479238705612,0.00105479238705612,0.00105479238705611,0.00105479238705612,0.00105479238705611,0.00105479238705612,0.719034850882556,0.00105479238705611,0.00105479238705612,0.00105479238705611,0.00105479238705611,0.246157000344592,0.00105479238705611,0.00105479238705611,0.00105479238705611,0.00105479238705611,0.0010547923870561,0.00105479238705611,0.00105479238705611
"34",0.000123742663311849,0.000123742663311852,0.0957367468836794,0.000123742663311855,0.000123742663311843,0.00012374266331185,0.000123742663311839,0.000123742663311854,0.000123742663311856,0.000123742663311837,0.000123742663311835,0.000123742663311848,0.000123742663311846,0.000123742663311819,0.000123742663311851,0.000123742663311834,0.000123742663311859,0.000123742663311821,0.000123742663311851,0.792961364947775,0.000123742663311848,0.000123742663311835,0.00012374266331183,0.000123742663311837,0.000123742663311829,0.000123742663311843,0.107342122942567,0.000123742663311855,0.000123742663311852,0.000123742663311836,0.000123742663311861,0.000123742663311828,0.000123742663311826,0.000123742663311844,0.000123742663311849
"35",0.000231752933090962,0.000231752933090943,0.000231752933090957,0.000231752933090958,0.000231752933090949,0.000231752933090951,0.000231752933090954,0.000231752933090952,0.000231752933090968,0.950089501494234,0.00023175293309095,0.000231752933090958,0.000231752933090957,0.00023175293309095,0.000231752933090953,0.000231752933090971,0.000231752933090971,0.000231752933090962,0.000231752933090964,0.000231752933090961,0.000231752933090957,0.000231752933090956,0.000231752933090971,0.0422626517137642,0.000231752933090965,0.000231752933090955,0.000231752933090958,0.000231752933090949,0.000231752933090947,0.000231752933090962,0.000231752933090959,0.000231752933090954,0.000231752933090967,0.000231752933090964,0.000231752933090945
"36",0.00052132924835376,0.000521329248353765,0.00052132924835376,0.000521329248353763,0.000521329248353762,0.00052132924835376,0.000521329248353756,0.000521329248353763,0.000521329248353759,0.000521329248353764,0.000521329248353758,0.000521329248353768,0.000521329248353759,0.053356728462296,0.000521329248353777,0.000521329248353784,0.00052132924835376,0.000521329248353765,0.000521329248353787,0.000521329248353761,0.000521329248353764,0.000521329248353761,0.000521329248353765,0.000521329248353769,0.000521329248353766,0.000521329248353764,0.92943940634203,0.000521329248353759,0.000521329248353759,0.00052132924835376,0.000521329248353762,0.000521329248353762,0.000521329248353764,0.000521329248353763,0.000521329248353763
"37",0.00015560867199989,0.000155608671999883,0.000155608671999877,0.000155608671999919,0.000155608671999882,0.000155608671999862,0.000155608671999891,0.219356819955052,0.000155608671999878,0.000155608671999887,0.000155608671999873,0.000155608671999879,0.000155608671999884,0.000155608671999885,0.000155608671999889,0.485936478676542,0.00015560867199989,0.000155608671999875,0.000155608671999877,0.000155608671999884,0.00015560867199989,0.000155608671999884,0.000155608671999884,0.000155608671999906,0.000155608671999874,0.196611690339008,0.000155608671999882,0.000155608671999879,0.000155608671999888,0.000155608671999881,0.0932711421974022,0.000155608671999897,0.000155608671999882,0.000155608671999883,0.000155608671999884
"38",0.000145287512525951,0.000145287512525949,0.000145287512525953,0.000145287512525959,0.000145287512525954,0.000145287512525968,0.000145287512525947,0.000145287512525964,0.0410814919064985,0.00014528751252596,0.000145287512525954,0.000145287512525949,0.000145287512525953,0.000145287512525941,0.000145287512525967,0.000145287512525954,0.000145287512525972,0.00014528751252597,0.000145287512525954,0.000145287512525953,0.000145287512525951,0.00014528751252596,0.00014528751252596,0.000145287512525954,0.000145287512525961,0.00014528751252595,0.000145287512525946,0.000145287512525955,0.000145287512525964,0.000145287512525947,0.00014528751252596,0.954124020180145,0.000145287512525967,0.000145287512525961,0.000145287512525933
"39",0.000309531541276942,0.000309531541276954,0.00030953154127695,0.000309531541276944,0.000309531541276943,0.000309531541276959,0.000309531541276947,0.000309531541276943,0.000309531541276942,0.00030953154127694,0.000309531541276938,0.000309531541276947,0.000309531541276951,0.000309531541276932,0.000309531541276952,0.000309531541276938,0.334609954640371,0.000309531541276938,0.000309531541276939,0.000309531541276939,0.000309531541276941,0.000309531541276942,0.632140329065274,0.00030953154127693,0.000309531541276945,0.000309531541276943,0.00030953154127695,0.000309531541276946,0.00030953154127695,0.000309531541276935,0.0233447069734936,0.00030953154127693,0.000309531541276934,0.000309531541276949,0.000309531541276957
"40",0.000146502155717932,0.000146502155717929,0.00014650215571793,0.000146502155717924,0.000146502155717918,0.104029052572411,0.000146502155717929,0.0675789493369318,0.000146502155717923,0.000146502155717927,0.00014650215571793,0.000146502155717922,0.000146502155717929,0.000146502155717927,0.000146502155717929,0.000146502155717888,0.000146502155717917,0.355706205247164,0.00014650215571791,0.000146502155717922,0.000146502155717925,0.000146502155717927,0.000146502155717913,0.000146502155717915,0.000146502155717917,0.000146502155717922,0.338198980340044,0.000146502155717916,0.000146502155717916,0.000146502155717919,0.000146502155717933,0.000146502155717928,0.130091747831912,0.000146502155717933,0.000146502155717922
"41",0.000217378576916383,0.000217378576916378,0.000217378576916374,0.636369949370322,0.000217378576916376,0.000217378576916382,0.00021737857691637,0.000217378576916386,0.000217378576916376,0.000217378576916381,0.000217378576916388,0.000217378576916375,0.000217378576916376,0.000217378576916366,0.000217378576916366,0.000217378576916388,0.000217378576916375,0.000217378576916378,0.00021737857691637,0.356456557591438,0.000217378576916381,0.000217378576916384,0.000217378576916384,0.000217378576916394,0.000217378576916373,0.000217378576916377,0.000217378576916378,0.000217378576916381,0.000217378576916375,0.000217378576916383,0.000217378576916374,0.000217378576916372,0.000217378576916375,0.000217378576916371,0.000217378576916372
"42",0.000114823590980905,0.000114823590980921,0.179695542030816,0.000114823590980925,0.00011482359098092,0.000114823590980909,0.000114823590980924,0.000114823590980928,0.000114823590980903,0.000114823590980922,0.000114823590980922,0.000114823590980911,0.000114823590980892,0.000114823590980905,0.000114823590980918,0.000114823590980909,0.000114823590980912,0.343790781393998,0.000114823590980904,0.425678651322244,0.000114823590980909,0.000114823590980917,0.000114823590980852,0.000114823590980912,0.000114823590980894,0.000114823590980913,0.000114823590980911,0.0472754939325337,0.000114823590980905,0.0001148235909809,0.000114823590980916,0.000114823590980917,0.000114823590980905,0.000114823590980912,0.000114823590980917
"43",0.00012827160154257,0.000128271601542589,0.000128271601542566,0.365852274977618,0.000128271601542562,0.000128271601542571,0.629914762171477,0.000128271601542564,0.000128271601542578,0.000128271601542565,0.000128271601542554,0.000128271601542575,0.00012827160154256,0.000128271601542572,0.000128271601542543,0.000128271601542565,0.000128271601542551,0.000128271601542564,0.000128271601542575,0.000128271601542554,0.000128271601542557,0.000128271601542558,0.000128271601542568,0.000128271601542571,0.000128271601542577,0.000128271601542552,0.00012827160154256,0.000128271601542558,0.000128271601542572,0.000128271601542565,0.000128271601542563,0.000128271601542572,0.000128271601542564,0.000128271601542555,0.000128271601542564
